type,aux info,tag used,org_type,old_label
RES,residential_types,building:house,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(60ZAU_20EDFva_20SNE)
RES,residential_types,building:house,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(60ZAU_20EDFva_20SNE)
RES,residential_types,building:house,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(60ZAU_20EDFva_20SNE)
RES,residential_types,building:house,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(60ZAU_20EDFva_20SNE)
RES,residential_types,building:house,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:warehouse,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:school,NON_RES,ID_COBER=854 | CODE_ABREV=EDU | DESC_COBER=Educación | SIOSE_CODE=EDU(35SNE_30EDFea_20VAP_15OCT)
NON_RES,non_residential_types,building:chapel,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(40UDS(45SNE_35EDFva_20ZAU)_30LFNsc_15CHLsc_10PSTpc_05EDFem)
NON_RES,non_residential_types,building:industrial,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(60ZAU_20EDFva_20SNE)
NON_RES,non_residential_types,building:industrial,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(60ZAU_20EDFva_20SNE)
NON_RES,non_residential_types,building:industrial,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(60ZAU_20EDFva_20SNE)
NON_RES,non_residential_types,building:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,building:warehouse,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(60IAS(70VAP_20EDFnv_10SNE)_20LFNsc_20UDS(60SNE_20VAP_15EDFva_05ZAU))
NON_RES,non_residential_types,landuse:retail,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
NON_RES,non_residential_types,amenity:post_depot,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_types,amenity:bar,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
NON_RES,non_residential_auxiliary,landuse:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_auxiliary,landuse:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_auxiliary,landuse:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_auxiliary,landuse:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_auxiliary_generic_tag,office:company,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_auxiliary,landuse:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_auxiliary,landuse:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_auxiliary,landuse:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_auxiliary,landuse:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
NON_RES,non_residential_auxiliary,landuse:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
RES,residential_unknown_tag,,NON_RES,ID_COBER=111 | CODE_ABREV=OCT | DESC_COBER=Otras Construcciones | SIOSE_CODE=OCT
NON_RES,non_residential_auxiliary,amenity:restaurant,NON_RES,ID_COBER=841 | CODE_ABREV=TCO | DESC_COBER=Comercial y Oficinas | SIOSE_CODE=TCO(40ZAU_30SNE_20EDFea_10OCT)
NON_RES,non_residential_auxiliary,amenity:restaurant,NON_RES,ID_COBER=841 | CODE_ABREV=TCO | DESC_COBER=Comercial y Oficinas | SIOSE_CODE=TCO(40ZAU_30SNE_20EDFea_10OCT)
NON_RES,non_residential_auxiliary,amenity:restaurant,NON_RES,ID_COBER=841 | CODE_ABREV=TCO | DESC_COBER=Comercial y Oficinas | SIOSE_CODE=TCO(40ZAU_30SNE_20EDFea_10OCT)
NON_RES,non_residential_auxiliary,amenity:restaurant,NON_RES,ID_COBER=841 | CODE_ABREV=TCO | DESC_COBER=Comercial y Oficinas | SIOSE_CODE=TCO(40ZAU_30SNE_20EDFea_10OCT)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_unknown_tag,,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(90UDS(30EDFva_24SNE_20ZAU_20VAP_03LAA_03OCT)_05LFCrr_05LFNsc)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(90UDS(30EDFva_24SNE_20ZAU_20VAP_03LAA_03OCT)_05LFCrr_05LFNsc)
RES,residential_unknown_tag,,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(90UDS(30EDFva_24SNE_20ZAU_20VAP_03LAA_03OCT)_05LFCrr_05LFNsc)
RES,residential_unknown_tag,,NON_RES,ID_COBER=823 | CODE_ABREV=IAS | DESC_COBER=Industrial Aislada | SIOSE_CODE=IAS(60SNE_25OCT_15EDFnv)
RES,residential_unknown_tag,,NON_RES,ID_COBER=823 | CODE_ABREV=IAS | DESC_COBER=Industrial Aislada | SIOSE_CODE=IAS(60SNE_25OCT_15EDFnv)
RES,residential_unknown_tag,,NON_RES,ID_COBER=823 | CODE_ABREV=IAS | DESC_COBER=Industrial Aislada | SIOSE_CODE=IAS(60SNE_25OCT_15EDFnv)
RES,residential_unknown_tag,,NON_RES,ID_COBER=823 | CODE_ABREV=IAS | DESC_COBER=Industrial Aislada | SIOSE_CODE=IAS(60SNE_25OCT_15EDFnv)
RES,residential_unknown_tag,,NON_RES,ID_COBER=823 | CODE_ABREV=IAS | DESC_COBER=Industrial Aislada | SIOSE_CODE=IAS(60SNE_25OCT_15EDFnv)
RES,residential_unknown_tag,,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(38LFNsc_33CHLsc_29UDS(33SNE_20EDFva_20ZAU_15VAP_07LAA_05OCT))
NON_RES,non_residential_auxiliary,landuse:industrial,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(70EDFnv_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(30EDFva_20ZAU_20VAP_20SNE_05LAA_05OCT)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(30EDFva_20ZAU_20VAP_20SNE_05LAA_05OCT)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(30EDFva_20ZAU_20VAP_20SNE_05LAA_05OCT)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
NON_RES,non_residential_auxiliary_generic_tag,shop:convenience,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_20VAP_10SNE)
RES,residential_types,building:house,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(50UDS(30SNE_25EDFem_25VAP_20ZAU)_35LFNsc_15CHLrr)
RES,residential_types,building:detached,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_types,building:detached,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(75LFNsc_20UDS(50SNE_25VAP_15EDFem_05ZAU_05LAA)_05LOLsc)
NON_RES,non_residential_types,building:school,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(70UDS(30SNE_22EDFva_20VAP_16ZAU_07OCT_05LAA)_15LFNsc_15LOLsc)
NON_RES,non_residential_types,amenity:restaurant,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(70UDS(30SNE_22EDFva_20VAP_16ZAU_07OCT_05LAA)_15LFNsc_15LOLsc)
NON_RES,non_residential_types,amenity:nightclub,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(70UDS(30SNE_22EDFva_20VAP_16ZAU_07OCT_05LAA)_15LFNsc_15LOLsc)
NON_RES,non_residential_types,amenity:restaurant,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(30EDFva_30SNE_20VAP_15ZAU_05LAA)
NON_RES,non_residential_aux_tag,healthcare:clinic,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(50UDS(30SNE_25EDFem_25VAP_20ZAU)_35LFNsc_15CHLrr)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(40EDFva_40SNE_10ZAU_10VAP)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(50LFNsc_50UDS(40EDFem_30SNE_20ZAU_10VAP))
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(50LFNsc_50UDS(40EDFem_30SNE_20ZAU_10VAP))
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(70UDS(30SNE_22EDFva_20VAP_16ZAU_07OCT_05LAA)_15LFNsc_15LOLsc)
RES,residential_unknown_tag,,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(35LFNsc_23PSTpc_22UDS(37SNE_23EDFva_20VAP_10ZAU_05LAA_05OCT)_20CHLsc)
RES,residential_unknown_tag,,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(35LFNsc_23PSTpc_22UDS(37SNE_23EDFva_20VAP_10ZAU_05LAA_05OCT)_20CHLsc)
RES,residential_unknown_tag,,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(75LFNsc_20UDS(50SNE_25VAP_15EDFem_05ZAU_05LAA)_05LOLsc)
RES,residential_unknown_tag,,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(45CHLsc_30PSTpc_20LFNsc_05UDS(40SNE_25EDFva_20VAP_10ZAU_05OCT))
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(65EDFva_20SNE_10VAP_05ZAU)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(65EDFva_20SNE_10VAP_05ZAU)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(40UDS(60SNE_30EDFva_10VAP)_25LFNsc_20PSTpc_15CHLsc)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
RES,residential_auxiliary,landuse:residential,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(25EDFva_22SNE_20VAP_17ZAU_10OCT_06LAA)
